Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4,,,4959898.644
8/10/2022,8:30:57,206.599,37.01,4959850.47,0.001777481,14865614.81,0.004071173,24772438.29,0.004636193,34677845.1,0.005464373,44583842.45,0.006059153,,,
8/10/2022,8:30:58,207.85,37.01,4959850.79,0.001777215,14865617.17,0.004073113,24772438.37,0.004633653,34677847.78,0.00546642,44583842.8,0.006055367,,,
8/10/2022,8:30:59,209.105,37.01,4959851.17,0.001776875,14865618.79,0.004074373,24772440.52,0.0046351,34677849.07,0.005463487,44583844.78,0.0060509,,,
8/10/2022,8:31:01,210.341,37.01,4959851.65,0.001776525,14865620.14,0.004075113,24772442.31,0.00463598,34677852.48,0.00546686,44583843.4,0.00604488,,,
8/10/2022,8:31:02,211.596,37.01,4959852.03,0.001776249,14865620.43,0.004074173,24772441.64,0.00463128,34677856.49,0.005466673,44583845.66,0.006041813,,,
8/10/2022,8:31:03,213.1,37.01,4959852.33,0.001775918,14865618.37,0.00406852,24772442.53,0.004631253,34677859.75,0.005471267,44583843.56,0.0060369,,,
8/10/2022,8:31:03,213.102,37.01,4959852.33,0.001775918,14865618.37,0.00406852,24772442.53,0.004631253,34677859.75,0.005471267,44583843.56,0.0060369,,,
8/10/2022,8:31:04,214.176,37.01,4959852.69,0.001775666,14865618.99,0.004068013,24772442.22,0.004629047,34677862.57,0.005472047,44583846.38,0.006039387,,,
8/10/2022,8:31:06,215.407,37.01,4959853.1,0.001775401,14865617.24,0.0040631,24772442.8,0.004628533,34677864.24,0.005468407,44583850.88,0.006047313,,,
8/10/2022,8:31:07,216.839,37.01,4959853.54,0.001774917,14865616.52,0.004060087,24772443.93,0.004625733,34677867.06,0.005468533,44583855.55,0.00604714,,,
8/10/2022,8:31:08,217.967,37.01,4959853.91,0.001774564,14865615.07,0.004055273,24772443.55,0.004622633,34677868.4,0.00546452,44583859.06,0.006049047,,,
8/10/2022,8:31:10,219.352,37.01,4959854.27,0.001774101,14865615.22,0.00405372,24772445.63,0.0046251,34677870.25,0.00546438,44583856.62,0.006041213,,,
8/10/2022,8:31:11,220.595,37.01,4959854.71,0.001773658,14865616.69,0.004054593,24772447.31,0.004626153,34677872.07,0.00546334,44583859.29,0.006043827,,,
8/10/2022,8:31:12,221.844,37.01,4959855.05,0.001773362,14865617.11,0.004054073,24772445.77,0.004622707,34677876.76,0.005468167,44583861.41,0.006042253,,,
8/10/2022,8:31:13,223.093,37.01,4959855.34,0.001773052,14865615.02,0.0040477,24772447.51,0.004623527,34677880,0.00546956,44583860.83,0.00603232,,,
8/10/2022,8:31:15,224.598,37.01,4959855.77,0.001772681,14865617.44,0.00405118,24772448.69,0.004624273,34677881.94,0.005469733,44583863.59,0.006029927,,,
8/10/2022,8:31:15,224.6,37.01,4959855.77,0.001772681,14865617.44,0.00405118,24772448.69,0.004624273,34677881.94,0.005469733,44583863.59,0.006029927,,,
8/10/2022,8:31:16,225.598,37.01,4959856.16,0.001772413,14865618.93,0.004052733,24772448.65,0.004623173,34677884.69,0.00546816,44583865.58,0.006026067,,,
8/10/2022,8:31:17,226.91,37.01,4959856.39,0.001772185,14865617.49,0.004048053,24772448.83,0.00462206,34677886.29,0.005465627,44583870.65,0.006030533,,,
8/10/2022,8:31:19,228.344,37.01,4959856.7,0.001771962,14865618.37,0.004047807,24772449.1,0.00462042,34677886.42,0.00546348,44583872.7,0.006028653,,,
8/10/2022,8:31:20,229.604,37.01,4959857.09,0.001771665,14865617.98,0.00404508,24772450.23,0.004620207,34677889.78,0.005465653,44583875.03,0.00602692,,,
8/10/2022,8:31:21,230.861,37,4959857.33,0.001771244,14865618.68,0.004044967,24772449.7,0.0046143,34677891.16,0.005466747,44583876.78,0.006025993,,,
8/10/2022,8:31:22,232.116,37,4959857.58,0.001770932,14865620.29,0.004046733,24772451.03,0.004614633,34677893.91,0.005467287,44583880.25,0.006029433,,,
8/10/2022,8:31:24,233.355,37,4959857.87,0.001770603,14865621.08,0.004047147,24772450.11,0.004611753,34677894.87,0.005467987,44583884.06,0.006025307,,,
8/10/2022,8:31:25,234.622,37.01,4959858.17,0.001770267,14865622.61,0.004048507,24772450.87,0.004611027,34677896.32,0.005466167,44583887.3,0.006031307,,,
8/10/2022,8:31:26,235.881,37.01,4959858.49,0.001769852,14865623.63,0.004049533,24772450.7,0.00460846,34677898.9,0.00546878,44583885.05,0.006026427,,,
8/10/2022,8:31:27,237.133,37.01,4959858.81,0.001769522,14865624.62,0.00405006,24772452.06,0.00460944,34677897.56,0.005465427,44583885.06,0.006017533,,,
8/10/2022,8:31:29,238.375,37.01,4959858.93,0.001769059,14865625.76,0.004050993,24772453.55,0.004610933,34677898.72,0.005462473,44583885.38,0.006018507,,,
8/10/2022,8:31:30,239.632,37.01,4959859.28,0.001768705,14865627,0.004052333,24772453.74,0.004607507,34677900.51,0.005462387,44583888.38,0.00601542,,,
8/10/2022,8:31:31,240.927,37.01,4959859.66,0.001768347,14865625.16,0.004047807,24772454.37,0.004606667,34677901.9,0.005462633,44583893.28,0.006020533,,,
8/10/2022,8:31:32,242.186,37.01,4959860,0.001767922,14865624.24,0.004044787,24772455.69,0.004608587,34677905.06,0.005462893,44583896.71,0.006022593,,,
8/10/2022,8:31:34,243.626,37.01,4959860.37,0.001767515,14865624.82,0.00404524,24772455.54,0.004605827,34677908.27,0.005467147,44583900.54,0.00602736,,,
8/10/2022,8:31:35,244.741,37.01,4959860.71,0.001767104,14865625.91,0.004046293,24772454.71,0.0046038,34677908.92,0.005465907,44583902.99,0.006033567,,,
8/10/2022,8:31:36,246.12,37.01,4959861.1,0.001766683,14865625.37,0.00404384,24772455.13,0.004602447,34677909.9,0.005464753,44583905.07,0.006023573,,,
8/10/2022,8:31:38,247.388,37.01,4959861.34,0.001766386,14865626.52,0.004045033,24772455.77,0.004601107,34677911.19,0.005464647,44583908.58,0.006024987,,,
8/10/2022,8:31:39,248.639,37.01,4959861.69,0.001766004,14865629.7,0.00405018,24772455.3,0.004597747,34677912.23,0.00546396,44583909.58,0.006023313,,,
8/10/2022,8:31:40,249.892,37.01,4959862.28,0.00176577,14865631.34,0.004052067,24772456.41,0.004595813,34677910.17,0.005459107,44583912.31,0.00602674,,,
8/10/2022,8:31:42,251.398,37.01,4959862.65,0.001765512,14865631.36,0.004050647,24772457.14,0.004594753,34677911.31,0.005458793,44583913.32,0.00603466,,,
8/10/2022,8:31:42,251.399,37.01,4959862.65,0.001765512,14865631.36,0.004050647,24772457.14,0.004594753,34677911.31,0.005458793,44583913.32,0.00603466,,,
8/10/2022,8:31:43,252.397,37,4959863.08,0.001765327,14865630.39,0.0040469,24772458.98,0.00459804,34677913.59,0.005459107,44583917.2,0.006041353,,,
8/10/2022,8:31:44,253.651,37,4959863.36,0.001765263,14865628.52,0.004040507,24772460.2,0.00459916,34677915.83,0.00545922,44583918.66,0.00604308,,,
8/10/2022,8:31:45,254.954,37,4959863.57,0.001765161,14865629.19,0.004040913,24772461.32,0.004598693,34677914.64,0.00545356,44583921.01,0.006044507,,,
8/10/2022,8:31:47,256.197,37,4959863.87,0.001765025,14865629.17,0.004039853,24772461.07,0.00459654,34677917.76,0.005454473,44583924.42,0.006046347,,,
8/10/2022,8:31:48,257.641,37,4959864.25,0.001764816,14865629.11,0.00403862,24772461.44,0.004595107,34677919.85,0.005454853,44583925.63,0.00603742,,,
8/10/2022,8:31:49,258.901,37,4959864.63,0.00176431,14865629.19,0.0040375,24772462.54,0.004593593,34677921.16,0.005455213,44583929.19,0.00604344,,,
8/10/2022,8:31:50,260.151,37,4959864.89,0.001764041,14865629.31,0.004035887,24772464.44,0.004594827,34677922.46,0.005455547,44583929.94,0.00604194,,,
8/10/2022,8:31:52,261.404,37,4959865.21,0.001763694,14865628.58,0.004034253,24772465.2,0.004594713,34677923.2,0.005454007,44583932.14,0.006045507,,,
8/10/2022,8:31:53,262.658,37,4959865.53,0.001763562,14865629.22,0.004033973,24772465.98,0.004593927,34677921.35,0.005445787,44583934.13,0.006047447,,,
8/10/2022,8:31:54,263.91,37,4959865.86,0.001763179,14865629.65,0.00403354,24772468.52,0.00459508,34677922.58,0.005445327,44583934.66,0.006043013,,,
8/10/2022,8:31:55,265.167,37,4959866.13,0.001762971,14865631.46,0.004035393,24772468.14,0.004592547,34677924.13,0.005447127,44583937.42,0.006046613,,,
8/10/2022,8:31:57,266.42,37,4959866.2,0.001762691,14865631.17,0.004033653,24772469.65,0.00459274,34677925.15,0.005446307,44583940.19,0.006048193,,,
8/10/2022,8:31:58,267.671,37.01,4959866.45,0.001762356,14865633.47,0.00403698,24772469.83,0.00459084,34677925.31,0.005446553,44583940.33,0.006048973,,,
8/10/2022,8:31:59,268.923,37.01,4959866.81,0.001762041,14865634.73,0.004038333,24772470.74,0.004591053,34677926.15,0.0054471,44583943.96,0.0060513,,,
8/10/2022,8:32:01,270.237,37.01,4959867.03,0.00176164,14865634.16,0.00403696,24772470.34,0.004589187,34677926.53,0.00544708,44583945.69,0.0060523,,,
8/10/2022,8:32:02,271.481,37.01,4959867.57,0.001761215,14865633.75,0.004035067,24772471.15,0.004589193,34677926.79,0.005446427,44583949.36,0.006059993,,,
8/10/2022,8:32:03,272.737,37.01,4959867.99,0.001760781,14865632.91,0.004031933,24772471.51,0.004588113,34677926.94,0.005446287,44583952.58,0.006063773,,,
8/10/2022,8:32:04,274.177,37.01,4959868.11,0.001760375,14865632.48,0.004030273,24772472.09,0.00458758,34677924.38,0.005439447,44583956.51,0.006071147,,,
8/10/2022,8:32:06,275.292,37.01,4959868.44,0.001759933,14865629.51,0.004023547,24772473.37,0.00458906,34677924.97,0.005439273,44583958.04,0.006068473,,,
8/10/2022,8:32:07,276.68,37.01,4959868.85,0.001759488,14865631.33,0.00402604,24772473.3,0.004585253,34677925.76,0.005439893,44583963.04,0.006075753,,,
8/10/2022,8:32:08,278.172,37.01,4959869.07,0.001758937,14865630.26,0.00402408,24772473.52,0.004583393,34677927.59,0.00544154,44583966.21,0.00607572,,,
8/10/2022,8:32:08,278.175,37.01,4959869.07,0.001758937,14865630.26,0.00402408,24772473.52,0.004583393,34677927.59,0.00544154,44583966.21,0.00607572,,,
8/10/2022,8:32:09,279.168,37,4959869.29,0.001758459,14865631.48,0.00402542,24772474.75,0.00458536,34677928.47,0.005442707,44583968.9,0.00607214,,,
8/10/2022,8:32:11,280.419,37,4959869.42,0.00175812,14865633.73,0.00402848,24772475.13,0.004586433,34677926.26,0.005439253,44583971.85,0.006074007,,,
8/10/2022,8:32:12,281.924,37,4959869.75,0.00175771,14865634.17,0.004028627,24772475.52,0.004585487,34677925.7,0.00543824,44583971.43,0.006071713,,,
8/10/2022,8:32:12,281.925,37,4959869.75,0.00175771,14865634.17,0.004028627,24772475.52,0.004585487,34677925.7,0.00543824,44583971.43,0.006071713,,,
8/10/2022,8:32:13,282.924,37,4959869.95,0.00175737,14865633.98,0.004027487,24772475.08,0.004583327,34677925.49,0.005437473,44583975.82,0.006075267,,,
8/10/2022,8:32:15,284.234,37,4959870.15,0.00175707,14865634.09,0.004026853,24772475.05,0.004581967,34677926.06,0.005438453,44583979.7,0.006075987,,,
8/10/2022,8:32:16,285.499,37,4959870.38,0.001756689,14865634.26,0.004026013,24772475.95,0.004582873,34677925.75,0.005437293,44583979.16,0.006073493,,,
8/10/2022,8:32:17,286.93,37,4959870.71,0.001756225,14865633.93,0.004025487,24772475.15,0.004575907,34677925.41,0.005437053,44583983.83,0.006081953,,,
8/10/2022,8:32:18,288.175,37,4959870.87,0.001755843,14865630.66,0.004017927,24772475.36,0.004575433,34677925.48,0.005438453,44583986.28,0.006090713,,,
8/10/2022,8:32:20,289.43,37.01,4959871.13,0.001755359,14865628.27,0.004012567,24772475.87,0.004574807,34677925.12,0.005437867,44583987.59,0.006096087,,,
8/10/2022,8:32:21,290.673,37.01,4959871.39,0.001754891,14865629.97,0.00401534,24772475.77,0.004574087,34677926.75,0.00543976,44583989.18,0.006102233,,,
8/10/2022,8:32:22,291.929,37.01,4959871.59,0.00175445,14865628.18,0.004012287,24772474.73,0.00456992,34677927.17,0.005440113,44583990.52,0.006108347,,,
8/10/2022,8:32:23,293.179,37.01,4959871.92,0.001753981,14865628.41,0.004012833,24772473.89,0.00456764,34677926.66,0.005440127,44583991.46,0.006107387,,,
8/10/2022,8:32:25,294.43,37.01,4959872.43,0.001753498,14865628.36,0.004012067,24772473.51,0.004567733,34677927.25,0.00543756,44583992.19,0.00610836,,,
8/10/2022,8:32:26,295.679,37.01,4959872.74,0.00175309,14865626.81,0.004008907,24772472.57,0.004564927,34677927.22,0.005437833,44583993.54,0.006108787,,,
8/10/2022,8:32:27,297.167,37.01,4959873.05,0.001752613,14865625.68,0.0040063,24772473.08,0.004564887,34677925.54,0.00543442,44583995.09,0.006114833,,,
8/10/2022,8:32:29,298.251,37.01,4959873.25,0.00175215,14865624.7,0.004004533,24772473.66,0.0045649,34677925.89,0.005435153,44583992.77,0.00610302,,,
8/10/2022,8:32:30,299.488,37.01,4959873.42,0.001751857,14865624.04,0.004002827,24772473.99,0.00456414,34677925.25,0.005435353,44583997.74,0.006113187,,,
8/10/2022,8:32:31,300.925,37,4959873.58,0.001751516,14865622.59,0.003999693,24772473.41,0.00456186,34677924.48,0.0054331,44584001.28,0.00612518,,,
8/10/2022,8:32:32,302.17,37,4959873.85,0.001751187,14865622.1,0.00399862,24772473.31,0.004559953,34677924.22,0.005432687,44584002.23,0.006116193,,,
8/10/2022,8:32:34,303.422,37,4959874.07,0.001750759,14865621.4,0.003996707,24772473.77,0.004560747,34677925.26,0.00543368,44584003.66,0.00612384,,,
8/10/2022,8:32:35,304.929,37,4959874.17,0.001750385,14865621.6,0.003996453,24772472.95,0.004557973,34677925.05,0.0054342,44584004.27,0.0061312,,,
8/10/2022,8:32:35,304.929,37,4959874.17,0.001750385,14865621.6,0.003996453,24772472.95,0.004557973,34677925.05,0.0054342,44584004.27,0.0061312,,,
8/10/2022,8:32:36,305.927,37,4959874.45,0.00175008,14865621.06,0.003994693,24772473,0.004555907,34677924.9,0.005433933,44584004.58,0.00612866,,,
8/10/2022,8:32:37,307.181,37,4959874.61,0.001749836,14865620.59,0.003993493,24772473.92,0.004555673,34677924.26,0.005433013,44584004.92,0.006129053,,,
8/10/2022,8:32:39,308.419,37,4959874.87,0.001749469,14865619.07,0.0039906,24772475.03,0.004553893,34677924.51,0.00543338,44584004.25,0.00611788,,,
8/10/2022,8:32:40,309.676,37,4959874.95,0.00174917,14865619.12,0.003990767,24772475.93,0.00455498,34677924.86,0.005434153,44584004.61,0.006118953,,,
8/10/2022,8:32:41,310.944,37,4959875.25,0.001748736,14865618.54,0.003989127,24772475.69,0.00455466,34677925.89,0.005435773,44584006.01,0.006121273,,,
8/10/2022,8:32:43,312.244,37,4959875.43,0.001748378,14865616.71,0.00398536,24772476.64,0.004556347,34677925.2,0.00543626,44584007.17,0.006121007,,,
8/10/2022,8:32:44,313.495,37,4959875.42,0.001748077,14865615.71,0.00398298,24772475.79,0.004555607,34677926.83,0.005437813,44584007.27,0.006116487,,,
8/10/2022,8:32:45,314.752,37.01,4959875.59,0.001747748,14865614.88,0.003981633,24772475.01,0.004553513,34677926.36,0.005438387,44584007.78,0.006113807,,,
8/10/2022,8:32:46,316.005,37,4959875.72,0.001747269,14865614.08,0.0039795,24772475.54,0.00455226,34677926.43,0.005441073,44584009.35,0.006115467,,,
8/10/2022,8:32:48,317.441,37,4959875.88,0.001746871,14865613.06,0.003977107,24772476.4,0.004552893,34677923.77,0.005436113,44584009.72,0.006105513,,,
8/10/2022,8:32:49,318.704,37,4959876.23,0.001746345,14865613.09,0.003976567,24772475.99,0.00455004,34677925.25,0.005439307,44584010.81,0.006106907,,,
8/10/2022,8:32:50,319.962,37,4959876.4,0.001746065,14865612.85,0.003976133,24772477,0.0045512,34677925.03,0.005440007,44584009.33,0.006099433,,,
8/10/2022,8:32:52,321.2,37,4959876.74,0.001745625,14865612.2,0.003974573,24772477.3,0.0045481,34677924.06,0.005439213,44584011.06,0.006106433,,,
8/10/2022,8:32:53,322.457,37,4959876.93,0.00174545,14865612.1,0.00397316,24772478.32,0.00454966,34677923.75,0.005438853,44584012.62,0.006108673,,,
8/10/2022,8:32:54,323.713,37,4959877.03,0.001745248,14865610.8,0.003971067,24772477.28,0.004547493,34677924.16,0.00544008,44584013.21,0.006110573,,,
8/10/2022,8:32:55,324.963,37,4959877.15,0.001745008,14865609.41,0.0039674,24772478.04,0.0045484,34677924.83,0.005439633,44584012.59,0.006108533,,,
8/10/2022,8:32:57,326.217,37,4959877.52,0.00174463,14865609.17,0.003966473,24772477.54,0.00454716,34677926.02,0.00544426,44584012.39,0.006099707,,,
8/10/2022,8:32:58,327.563,37,4959877.74,0.001744463,14865609.4,0.003965853,24772476.44,0.004546527,34677925.92,0.00544506,44584013.29,0.006105147,,,
8/10/2022,8:32:59,328.793,37,4959877.97,0.001744093,14865609.45,0.003965673,24772477.12,0.004547453,34677926.03,0.005444913,44584014.93,0.006112213,,,
8/10/2022,8:33:01,330.219,37,4959878.08,0.001743823,14865609.35,0.003964793,24772477.92,0.004547787,34677925.46,0.0054446,44584015.17,0.006117067,,,
8/10/2022,8:33:02,331.491,37,4959878.21,0.001743643,14865606.46,0.003958193,24772478.4,0.004548033,34677923.76,0.005437893,44584014.74,0.00611424,,,
8/10/2022,8:33:03,332.732,37,4959878.25,0.00174346,14865605.01,0.003955227,24772478.29,0.004546447,34677924.28,0.005438447,44584015.7,0.006119133,,,
8/10/2022,8:33:04,333.988,37.01,4959878.38,0.001743344,14865604.93,0.0039546,24772479.78,0.004547913,34677924.65,0.005441093,44584014.19,0.00611322,,,
8/10/2022,8:33:06,335.231,37,4959878.53,0.001743219,14865604.86,0.003953687,24772480.77,0.004548727,34677925.81,0.005442793,44584015.64,0.006112867,,,
8/10/2022,8:33:07,336.483,37,4959878.63,0.001743123,14865605.6,0.00395462,24772481.23,0.004548127,34677924.64,0.005437267,44584013.72,0.00611212,,,
8/10/2022,8:33:08,337.74,37,4959878.68,0.001742946,14865605.9,0.003954773,24772480.29,0.00454568,34677926.15,0.00544044,44584015.36,0.006110247,,,
8/10/2022,8:33:09,338.992,37,4959878.61,0.001742835,14865606.8,0.003956327,24772480.89,0.00454586,34677926.71,0.00544122,44584015.67,0.006116893,,,
8/10/2022,8:33:11,340.289,37,4959878.61,0.001742668,14865606.3,0.003955073,24772481.47,0.004547073,34677926.97,0.00544138,44584016.62,0.006115407,,,
8/10/2022,8:33:12,341.548,37,4959878.87,0.001742502,14865605.81,0.00395308,24772482.02,0.00454788,34677927.67,0.00544216,44584017.8,0.006120027,,,
8/10/2022,8:33:13,342.989,37,4959879.11,0.001742315,14865606.08,0.003953,24772482.29,0.00454802,34677924.86,0.005436807,44584016.09,0.006121913,,,
8/10/2022,8:33:15,344.231,37,4959879.25,0.001742213,14865603.32,0.0039476,24772482.96,0.004548333,34677927.06,0.005437367,44584016.4,0.006128873,,,
8/10/2022,8:33:16,345.487,37,4959879.26,0.001742058,14865603.25,0.00394714,24772483.43,0.004548787,34677928.33,0.005437247,44584018.04,0.006133853,,,
8/10/2022,8:33:17,346.73,37,4959879.51,0.001741784,14865603.83,0.00394804,24772483.74,0.004546427,34677929.06,0.005436707,44584020.65,0.006133993,,,
8/10/2022,8:33:18,347.99,37,4959879.88,0.001741517,14865605.62,0.003950733,24772484.37,0.004547213,34677929.16,0.00543618,44584020.69,0.006140293,,,
8/10/2022,8:33:20,349.238,37,4959879.93,0.001741303,14865605.93,0.003950787,24772484.99,0.00454714,34677929.61,0.00543664,44584021.79,0.00614004,,,
8/10/2022,8:33:21,350.483,37,4959880.13,0.001741229,14865606.28,0.00395102,24772484.28,0.00454868,34677930.87,0.005436313,44584021.05,0.006139047,,,
8/10/2022,8:33:22,351.737,37,4959880.49,0.00174104,14865605.91,0.003950273,24772484.58,0.004547853,34677931.7,0.005435953,44584019.6,0.00613036,,,
8/10/2022,8:33:23,353.048,37,4959880.68,0.001740897,14865607.81,0.00395298,24772484.55,0.004547807,34677931.65,0.00543556,44584018.47,0.006124907,,,
8/10/2022,8:33:25,354.294,37,4959880.96,0.001740669,14865606.21,0.0039501,24772484.06,0.00454548,34677931.04,0.005435387,44584017.51,0.00611994,,,
8/10/2022,8:33:26,355.558,37,4959881.23,0.001740615,14865607.3,0.003950893,24772484.94,0.004545267,34677931.61,0.005436253,44584017.78,0.006118,,,
8/10/2022,8:33:27,356.818,37,4959881.17,0.001740645,14865607.85,0.003950993,24772486.61,0.00454612,34677932.01,0.005435767,44584017.86,0.006115713,,,
8/10/2022,8:33:29,358.244,37,4959881.23,0.001740477,14865606.91,0.0039488,24772488.43,0.004548913,34677932.57,0.005437513,44584017.45,0.0061076,,,
8/10/2022,8:33:30,359.52,37,4959881.51,0.00174039,14865607.96,0.00394974,24772489.22,0.00455032,34677933.59,0.005438453,44584017.32,0.006105533,,,
8/10/2022,8:33:31,360.764,37,4959881.76,0.001740251,14865608.79,0.003950233,24772488.17,0.004547407,34677933.86,0.005438587,44584018.52,0.006104447,,,
8/10/2022,8:33:32,362.013,37,4959881.95,0.001740156,14865609.6,0.003950407,24772488.73,0.004547727,34677933.96,0.00543826,44584019.79,0.006103347,,,
8/10/2022,8:33:35,364.513,37,4959882.35,0.001739808,14865611.39,0.003951373,24772489.57,0.00454696,34677936.52,0.005442167,44584019.59,0.00609358,,,
8/10/2022,8:33:36,365.775,37,4959882.49,0.001739779,14865611.03,0.00394998,24772490.88,0.004547487,34677937.17,0.00544278,44584019.92,0.006095827,,,
8/10/2022,8:33:37,367.012,37,4959882.69,0.001739775,14865610.47,0.00394854,24772491.68,0.004548787,34677937.47,0.005442547,44584019.54,0.006092327,,,
8/10/2022,8:33:39,368.261,37,4959882.73,0.001739764,14865611.11,0.003949073,24772492.67,0.004549913,34677937.57,0.005441613,44584019.59,0.006086027,,,
8/10/2022,8:33:40,369.515,37,4959882.93,0.001739816,14865611.62,0.003949213,24772493.08,0.00455094,34677938.1,0.005441053,44584020.29,0.006089513,,,
